Order_ID,Customer_ID,Order_Date,Product_Name,Category,Quantity,Unit_Price ($),Total_Amount ($),Payment_Date,Payment_Amount ($)
13697,4029,2024-05-01,Jeans,Clothing,2,295.21,590.42,,
11340,5178,2024-05-01,Lipstick,Beauty,1,71.43,71.43,2023-12-20,60.62
17862,6380,2024-05-01,Board Game,Toys,2,339.79,679.58,2023-05-25,878.08
17864,6008,2024-05-01,Action Figure,Toys,4,489.93,1959.72,,
16356,4816,2024-05-01,Comics,Books,5,421.18,2105.9,2023-08-13,111.78
18672,6436,2024-05-01,Jacket,Clothing,3,406.72,1220.16,2024-01-27,348.52
18871,4624,2024-05-01,Cookware,Home & Kitchen,2,460.61,921.22,2023-12-16,183.86
15968,3499,2024-05-02,Microwave,Home & Kitchen,2,218.15,436.3,,
11842,2032,2024-05-02,T-Shirt,Clothing,4,364.13,1456.52,,
19610,2306,2024-05-02,Board Game,Toys,1,295.34,295.34,2024-02-04,975.12
11241,4201,2024-05-02,Vacuum Cleaner,Home & Kitchen,1,436.67,436.67,2023-04-02,98.8
13278,6515,2024-05-02,Headphones,Electronics,4,482.7,1930.8,2024-01-31,920.84
11197,3987,2024-05-02,Doll,Toys,1,362.41,362.41,2023-08-30,74.54
19538,4219,2024-05-02,Vacuum Cleaner,Home & Kitchen,2,39.73,79.46,2023-09-03,536.59
10982,6299,2024-05-02,Perfume,Beauty,4,285.91,1143.64,2024-04-27,680.32
10978,3006,2024-05-02,Foundation,Beauty,4,466.23,1864.92,2024-03-31,727.39
15602,3958,2024-05-02,Action Figure,Toys,2,299.79,599.58,,
17640,6115,2024-05-02,Biography,Books,3,307.43,922.29,2024-03-24,281.52
16160,2953,2024-05-02,Smartphone,Electronics,1,293.07,293.07,,
19020,5082,2024-05-02,Lego,Toys,2,467.97,935.94,2023-10-16,708.45
15541,4742,2024-05-02,Blender,Home & Kitchen,3,145.05,435.15,2023-08-27,208.96
18647,4294,2024-05-02,Blender,Home & Kitchen,4,114.35,457.4,,
13074,6774,2024-05-02,Comics,Books,3,95.19,285.57,2023-09-01,841.96
19036,3774,2024-05-02,Skincare Set,Beauty,5,143.23,716.15,2023-09-02,498.51
19908,3307,2024-05-03,Lipstick,Beauty,4,206.39,825.56,2023-09-03,789.45
12282,6263,2024-05-03,Cookware,Home & Kitchen,5,199.07,995.35,2023-09-14,298.05
11612,2243,2024-05-03,Perfume,Beauty,4,375.65,1502.6,2024-03-03,486.88
17303,4725,2024-05-03,Board Game,Toys,1,81.22,81.22,,
15004,5306,2024-05-03,Lego,Toys,3,98.46,295.38,,
16592,4227,2024-05-03,Tablet,Electronics,4,302.98,1211.92,2023-08-04,824.8
19729,2796,2024-05-03,Smartphone,Electronics,2,271.36,542.72,2023-12-26,940.78
10355,5966,2024-05-03,Cookware,Home & Kitchen,3,118.67,356.01,2024-03-10,803.34
13436,4639,2024-05-03,Tablet,Electronics,3,104.57,313.71,,
15991,2328,2024-05-03,Cookware,Home & Kitchen,5,307.31,1536.55,2024-01-26,773.83
19992,4124,2024-05-03,Fiction,Books,5,86.41,432.05,2023-11-11,56.23
10893,5306,2024-05-03,Vacuum Cleaner,Home & Kitchen,4,278.57,1114.28,,
12412,2246,2024-05-03,Vacuum Cleaner,Home & Kitchen,1,37.52,37.52,,
18011,4225,2024-05-03,Board Game,Toys,5,188.8,944.0,2024-04-08,49.72
12804,6579,2024-05-03,Fiction,Books,2,210.78,421.56,,
14675,2339,2024-05-03,Lipstick,Beauty,4,326.87,1307.48,2023-04-28,764.41
14562,3607,2024-05-03,Comics,Books,4,411.25,1645.0,,
13743,5934,2024-05-03,Lego,Toys,5,234.53,1172.65,,
11185,2232,2024-05-03,Tablet,Electronics,1,94.21,94.21,,
15535,4262,2024-05-04,Laptop,Electronics,5,123.93,619.65,2023-09-11,690.52
11186,6931,2024-05-04,Lipstick,Beauty,2,34.63,69.26,2024-01-18,25.26
13452,4065,2024-05-04,Blender,Home & Kitchen,4,425.68,1702.72,2023-07-25,155.43
10638,3571,2024-05-04,Smartphone,Electronics,4,41.34,165.36,2024-01-04,459.42
11101,4999,2024-05-04,Laptop,Electronics,5,313.37,1566.85,2024-04-02,777.11
13049,3330,2024-05-04,Jacket,Clothing,1,52.74,52.74,2024-02-17,249.35
13283,2179,2024-05-04,T-Shirt,Clothing,2,92.59,185.18,,
19415,6093,2024-05-04,Tablet,Electronics,2,389.49,778.98,,
12464,3603,2024-05-05,Doll,Toys,1,223.6,223.6,2023-06-12,206.39
14552,5279,2024-05-05,Laptop,Electronics,4,29.24,116.96,2024-04-30,416.82
17890,6801,2024-05-05,Lego,Toys,4,469.5,1878.0,2024-02-01,914.68
19412,3658,2024-05-05,Cookware,Home & Kitchen,4,298.91,1195.64,2024-01-24,207.73
18784,3280,2024-05-05,Cookware,Home & Kitchen,2,234.73,469.46,2024-03-02,780.77
12047,3880,2024-05-05,Action Figure,Toys,5,189.64,948.2,2023-06-24,476.65
15192,2237,2024-05-05,Biography,Books,1,222.06,222.06,2024-03-06,252.83
14805,5412,2024-05-05,Sneakers,Clothing,2,122.85,245.7,,
11029,5006,2024-05-05,T-Shirt,Clothing,5,374.32,1871.6,2024-04-07,654.32
15274,5439,2024-05-06,Vacuum Cleaner,Home & Kitchen,1,498.68,498.68,2024-01-23,345.1
13302,5942,2024-05-06,Foundation,Beauty,1,226.39,226.39,,
13398,3994,2024-05-06,Biography,Books,2,183.69,367.38,2023-07-15,422.88
15342,6558,2024-05-06,Cookware,Home & Kitchen,5,486.15,2430.75,2023-06-16,133.37
13963,2745,2024-05-06,Biography,Books,5,464.86,2324.3,,
19383,2577,2024-05-06,Skincare Set,Beauty,2,389.07,778.14,,
12705,4945,2024-05-06,Non-Fiction,Books,4,376.0,1504.0,,
17232,4866,2024-05-06,Comics,Books,3,94.97,284.91,,
14750,5119,2024-05-06,Doll,Toys,3,259.24,777.72,2024-05-03,214.8
10133,2028,2024-05-06,Tablet,Electronics,1,125.1,125.1,2023-10-02,384.02
14192,4693,2024-05-06,Vacuum Cleaner,Home & Kitchen,5,388.67,1943.35,,
18553,2462,2024-05-06,Microwave,Home & Kitchen,5,408.77,2043.85,,
18032,3184,2024-05-06,Smartphone,Electronics,2,79.6,159.2,,
19118,4320,2024-05-06,Tablet,Electronics,2,408.35,816.7,,
14445,6791,2024-05-06,Lego,Toys,3,497.88,1493.64,,
18934,5970,2024-05-07,Biography,Books,3,41.38,124.14,2023-12-02,267.51
14922,3294,2024-05-07,T-Shirt,Clothing,1,225.55,225.55,2024-03-25,628.67
16822,2823,2024-05-07,Cookware,Home & Kitchen,5,317.15,1585.75,2023-10-02,815.88
13155,3032,2024-05-07,Action Figure,Toys,4,444.32,1777.28,,
18235,4146,2024-05-07,Action Figure,Toys,2,153.6,307.2,,
17419,3719,2024-05-07,Microwave,Home & Kitchen,3,256.74,770.22,,
12182,3605,2024-05-07,Comics,Books,5,319.77,1598.85,,
10364,4795,2024-05-07,Laptop,Electronics,5,113.57,567.85,2023-07-27,27.39
16011,6138,2024-05-07,Cookware,Home & Kitchen,1,69.83,69.83,2024-01-10,677.45
16646,2336,2024-05-07,Biography,Books,2,260.96,521.92,2023-08-30,488.24
10158,4653,2024-05-07,Doll,Toys,2,462.69,925.38,2023-05-18,337.58
10184,4083,2024-05-07,Lipstick,Beauty,3,302.39,907.17,,
13150,3047,2024-05-07,Sneakers,Clothing,5,176.49,882.45,,
12833,2259,2024-05-08,Lego,Toys,1,230.08,230.08,2024-04-16,236.07
13144,2950,2024-05-08,Jacket,Clothing,3,336.51,1009.53,2023-12-09,955.55
11441,3069,2024-05-08,Action Figure,Toys,2,113.23,226.46,,
10313,5853,2024-05-08,Fiction,Books,1,199.09,199.09,,
19404,5311,2024-05-08,Fiction,Books,2,185.45,370.9,2024-05-03,667.15
15212,4226,2024-05-08,Jacket,Clothing,1,301.6,301.6,2023-06-05,857.53
18588,3575,2024-05-08,Jeans,Clothing,2,66.7,133.4,2024-04-30,592.87
11222,4057,2024-05-08,Doll,Toys,1,451.34,451.34,2024-01-14,10.16
11786,3355,2024-05-08,Laptop,Electronics,5,295.58,1477.9,,
13372,4571,2024-05-08,Comics,Books,2,461.52,923.04,2023-09-26,156.9
13189,5094,2024-05-08,Headphones,Electronics,4,423.86,1695.44,,
14863,4982,2024-05-08,Biography,Books,5,180.44,902.2,2023-12-15,790.7
14436,4599,2024-05-08,Comics,Books,4,153.72,614.88,2024-01-14,33.72
13185,3409,2024-05-09,Laptop,Electronics,1,364.04,364.04,2023-06-21,707.06
10500,5186,2024-05-09,T-Shirt,Clothing,4,50.14,200.56,2023-06-22,666.82
13654,5056,2024-05-09,Board Game,Toys,4,268.76,1075.04,,
12531,6476,2024-05-09,Jeans,Clothing,5,326.79,1633.95,,
17325,6945,2024-05-09,Jeans,Clothing,5,41.89,209.45,2024-03-15,214.68
13810,5098,2024-05-09,Doll,Toys,4,170.66,682.64,,
15072,4923,2024-05-09,Lipstick,Beauty,2,428.25,856.5,,
17237,4292,2024-05-09,Skincare Set,Beauty,4,63.39,253.56,2023-10-17,73.73
10734,4155,2024-05-09,Board Game,Toys,4,162.81,651.24,,
16094,5312,2024-05-09,Action Figure,Toys,1,439.01,439.01,,
13254,5819,2024-05-09,Cookware,Home & Kitchen,3,361.67,1085.01,,
18655,4174,2024-05-09,Skincare Set,Beauty,3,444.03,1332.09,2024-01-14,291.95
11755,3894,2024-05-09,Biography,Books,5,93.95,469.75,2023-08-09,194.69
19921,5851,2024-05-10,Sneakers,Clothing,5,127.63,638.15,2023-12-02,674.04
14783,6005,2024-05-10,Laptop,Electronics,3,175.36,526.08,,
17937,2125,2024-05-10,Cookware,Home & Kitchen,2,71.74,143.48,,
15795,4831,2024-05-10,Lego,Toys,3,154.06,462.18,2024-03-10,473.18
10998,2107,2024-05-10,Fiction,Books,1,133.15,133.15,,
16918,2257,2024-05-10,Jeans,Clothing,4,248.85,995.4,,
17005,5669,2024-05-10,Non-Fiction,Books,3,78.33,234.99,,
16626,5617,2024-05-10,Lego,Toys,1,445.54,445.54,,
14289,6419,2024-05-10,Sneakers,Clothing,5,213.24,1066.2,2024-02-24,269.54
15586,4729,2024-05-10,Microwave,Home & Kitchen,1,286.64,286.64,2023-06-05,473.89
13247,3763,2024-05-10,Lego,Toys,2,140.82,281.64,2023-07-16,522.45
17782,6498,2024-05-10,Headphones,Electronics,2,356.16,712.32,2023-06-03,607.72
18595,5668,2024-05-10,Blender,Home & Kitchen,4,71.91,287.64,2023-05-29,105.98
18648,2675,2024-05-10,Biography,Books,5,274.53,1372.65,,
14119,4110,2024-05-10,Lipstick,Beauty,2,64.66,129.32,2023-06-12,694.95
19103,3174,2024-05-10,Sneakers,Clothing,3,179.61,538.83,2023-05-20,65.41
13360,2955,2024-05-10,Sneakers,Clothing,2,435.57,871.14,2024-03-12,227.79
17530,5533,2024-05-11,Board Game,Toys,2,433.49,866.98,,
15988,3482,2024-05-11,Smartphone,Electronics,2,467.0,934.0,2023-12-18,831.35
18509,6509,2024-05-11,Blender,Home & Kitchen,3,118.83,356.49,2024-04-25,592.01
15356,3887,2024-05-11,Lipstick,Beauty,1,419.76,419.76,,
10945,4718,2024-05-11,Biography,Books,4,165.94,663.76,2024-05-04,266.85
19349,6055,2024-05-11,Vacuum Cleaner,Home & Kitchen,3,379.35,1138.05,2023-12-29,659.67
13834,6688,2024-05-11,Smartphone,Electronics,4,79.74,318.96,2023-04-06,899.71
19236,4143,2024-05-11,Doll,Toys,4,171.44,685.76,,
11504,4370,2024-05-11,Blender,Home & Kitchen,2,300.2,600.4,2024-01-19,100.33
16418,4227,2024-05-11,Cookware,Home & Kitchen,1,199.75,199.75,2023-08-04,824.8
10090,5892,2024-05-11,Cookware,Home & Kitchen,3,452.26,1356.78,,
18112,4960,2024-05-11,Lipstick,Beauty,3,99.41,298.23,2024-03-04,465.98
18206,3967,2024-05-11,Headphones,Electronics,4,128.32,513.28,2023-12-30,172.6
19051,3845,2024-05-11,Foundation,Beauty,5,192.45,962.25,,
18641,5831,2024-05-11,Jeans,Clothing,4,344.58,1378.32,2024-05-09,319.82
10316,3292,2024-05-11,Tablet,Electronics,5,105.46,527.3,,
12732,3751,2024-05-11,Board Game,Toys,2,416.98,833.96,2024-05-05,207.87
16842,6565,2024-05-11,Fiction,Books,1,202.73,202.73,2023-11-12,266.3
11516,5893,2024-05-12,Headphones,Electronics,3,398.84,1196.52,2023-10-14,575.04
10901,2391,2024-05-12,T-Shirt,Clothing,3,248.23,744.69,2023-12-22,443.62
15473,6203,2024-05-12,Microwave,Home & Kitchen,1,159.35,159.35,2023-04-29,972.33
14369,3439,2024-05-12,Comics,Books,2,44.34,88.68,,
18777,3559,2024-05-12,Skincare Set,Beauty,5,341.33,1706.65,,
12383,6448,2024-05-12,Lego,Toys,4,419.47,1677.88,,
14972,2181,2024-05-12,Headphones,Electronics,4,40.88,163.52,,
10944,3327,2024-05-12,Lipstick,Beauty,3,263.62,790.86,2023-07-14,326.46
11887,3427,2024-05-12,Blender,Home & Kitchen,3,197.23,591.69,,
19664,2494,2024-05-12,Microwave,Home & Kitchen,2,83.67,167.34,,
15563,5084,2024-05-12,Sneakers,Clothing,1,228.96,228.96,2024-04-14,922.18
14386,3404,2024-05-13,Board Game,Toys,3,271.31,813.93,,
18864,4318,2024-05-13,Biography,Books,3,103.05,309.15,,
19393,4989,2024-05-13,Perfume,Beauty,4,455.56,1822.24,,
11419,3349,2024-05-13,Lego,Toys,1,443.26,443.26,2024-05-04,631.34
14305,6676,2024-05-13,Fiction,Books,2,83.18,166.36,2023-11-16,749.25
13428,5183,2024-05-13,Microwave,Home & Kitchen,2,474.23,948.46,,
16997,6050,2024-05-13,Perfume,Beauty,2,43.22,86.44,,
11863,3443,2024-05-13,Lego,Toys,2,336.3,672.6,2024-05-07,271.76
14177,2991,2024-05-13,T-Shirt,Clothing,5,55.09,275.45,2023-12-23,950.04
10501,2540,2024-05-13,Skincare Set,Beauty,4,18.81,75.24,2023-09-16,608.57
14109,3526,2024-05-13,Perfume,Beauty,1,454.58,454.58,,
11864,6330,2024-05-13,Doll,Toys,3,215.08,645.24,,
16067,4242,2024-05-13,Sneakers,Clothing,2,303.11,606.22,2023-08-23,53.47
12518,3091,2024-05-13,Board Game,Toys,3,482.52,1447.56,,
13832,3211,2024-05-14,Comics,Books,5,378.07,1890.35,,
16389,3131,2024-05-14,Microwave,Home & Kitchen,1,23.8,23.8,2023-09-10,307.65
17332,3042,2024-05-14,Biography,Books,4,448.55,1794.2,,
15831,2134,2024-05-14,Non-Fiction,Books,4,67.93,271.72,2023-12-30,394.24
11390,2581,2024-05-14,Board Game,Toys,2,248.08,496.16,2024-04-09,362.99
10705,3480,2024-05-14,Non-Fiction,Books,2,391.39,782.78,,
10056,2969,2024-05-14,Board Game,Toys,2,283.92,567.84,2024-04-09,73.4
10543,6695,2024-05-14,Headphones,Electronics,4,429.29,1717.16,2023-12-15,774.8
18156,3430,2024-05-14,T-Shirt,Clothing,1,200.59,200.59,,
18333,4356,2024-05-14,Lipstick,Beauty,5,313.23,1566.15,2024-03-05,916.83
17744,3421,2024-05-14,Comics,Books,2,234.14,468.28,,
19774,3666,2024-05-14,Biography,Books,5,218.54,1092.7,,
18527,5046,2024-05-14,Comics,Books,4,77.54,310.16,,
17796,2716,2024-05-14,Microwave,Home & Kitchen,2,190.96,381.92,2024-02-12,114.46
19914,2611,2024-05-14,Fiction,Books,3,427.65,1282.95,2024-04-12,740.11
11854,3749,2024-05-14,Vacuum Cleaner,Home & Kitchen,2,100.12,200.24,,
15452,2439,2024-05-14,Lipstick,Beauty,5,397.88,1989.4,,
15521,6608,2024-05-14,Non-Fiction,Books,3,80.53,241.59,2023-12-02,203.08
15007,2126,2024-05-14,Board Game,Toys,1,190.96,190.96,2024-02-29,20.56
14924,3675,2024-05-15,Lego,Toys,1,40.82,40.82,2023-06-12,609.7
12574,4423,2024-05-15,Blender,Home & Kitchen,2,422.2,844.4,,
17070,4763,2024-05-15,Lego,Toys,5,74.54,372.7,,
11601,5268,2024-05-15,Board Game,Toys,2,157.97,315.94,2024-03-04,346.32
12110,2385,2024-05-15,Skincare Set,Beauty,1,193.6,193.6,,
16605,5295,2024-05-15,Smartphone,Electronics,1,195.83,195.83,2024-03-02,414.4
11713,6091,2024-05-15,Perfume,Beauty,5,241.83,1209.15,2023-09-12,549.63
14725,2529,2024-05-15,Cookware,Home & Kitchen,3,54.11,162.33,2023-10-24,629.14
14220,3011,2024-05-15,Lipstick,Beauty,1,51.18,51.18,,
10589,6155,2024-05-15,Jeans,Clothing,1,129.95,129.95,2024-01-01,872.56
13394,5208,2024-05-15,Jacket,Clothing,2,259.13,518.26,,
17382,5484,2024-05-15,Perfume,Beauty,2,317.62,635.24,2023-09-23,812.91
17359,4941,2024-05-15,Comics,Books,1,468.04,468.04,,
13371,5654,2024-05-15,Lego,Toys,1,361.82,361.82,,
19028,5542,2024-05-15,Cookware,Home & Kitchen,3,45.4,136.2,,
14054,5206,2024-05-15,Headphones,Electronics,2,301.35,602.7,2024-03-15,546.23
11915,3797,2024-05-15,Jacket,Clothing,3,351.59,1054.77,2024-05-01,944.65
10739,3842,2024-05-15,Jeans,Clothing,2,409.95,819.9,2023-12-14,386.1
19147,3334,2024-05-15,Foundation,Beauty,5,262.48,1312.4,2023-07-03,646.37
13156,5289,2024-05-16,Sneakers,Clothing,4,275.24,1100.96,,
12626,6890,2024-05-16,Smartphone,Electronics,2,455.59,911.18,,
11095,4624,2024-05-16,Sneakers,Clothing,2,61.05,122.1,2023-12-16,183.86
15461,2225,2024-05-16,Foundation,Beauty,2,154.21,308.42,2023-11-02,658.36
12999,5839,2024-05-16,Microwave,Home & Kitchen,1,339.94,339.94,,
15443,3200,2024-05-16,Comics,Books,2,125.27,250.54,,
11078,5994,2024-05-16,Smartphone,Electronics,5,90.18,450.9,2024-03-06,231.02
11823,6843,2024-05-16,Non-Fiction,Books,1,11.72,11.72,,
17891,2497,2024-05-16,Lego,Toys,1,291.65,291.65,,
17358,5884,2024-05-16,Laptop,Electronics,3,105.9,317.7,2023-04-08,928.51
17427,5306,2024-05-16,Vacuum Cleaner,Home & Kitchen,2,446.52,893.04,,
14629,3042,2024-05-16,Foundation,Beauty,4,206.8,827.2,,
13325,4159,2024-05-17,Lipstick,Beauty,2,14.48,28.96,2024-02-12,873.48
15310,4673,2024-05-17,Action Figure,Toys,2,146.44,292.88,2024-05-10,454.42
15712,3810,2024-05-17,Jacket,Clothing,4,68.87,275.48,2024-03-03,690.41
18194,5063,2024-05-17,Action Figure,Toys,4,465.48,1861.92,2024-03-25,557.89
12137,5296,2024-05-17,Non-Fiction,Books,1,31.26,31.26,,
17031,3925,2024-05-17,Doll,Toys,1,54.73,54.73,2024-05-13,144.87
19559,3807,2024-05-17,Smartphone,Electronics,5,165.92,829.6,2024-05-04,847.06
11720,5389,2024-05-17,Vacuum Cleaner,Home & Kitchen,2,345.39,690.78,2023-06-01,149.36
16466,5651,2024-05-17,Smartphone,Electronics,2,125.67,251.34,2024-03-31,358.39
16755,6801,2024-05-17,Fiction,Books,4,311.59,1246.36,2024-02-01,914.68
17016,6225,2024-05-17,Non-Fiction,Books,2,51.11,102.22,,
12482,5093,2024-05-17,Skincare Set,Beauty,3,247.4,742.2,2023-11-30,717.55
11883,2859,2024-05-17,Foundation,Beauty,3,139.71,419.13,2024-03-05,218.77
13938,2384,2024-05-18,Laptop,Electronics,3,447.62,1342.86,2023-09-12,562.55
12022,3543,2024-05-18,Blender,Home & Kitchen,2,79.81,159.62,2024-04-08,357.14
10283,2318,2024-05-18,Action Figure,Toys,5,408.08,2040.4,2023-04-03,953.52
15642,4467,2024-05-18,Non-Fiction,Books,3,134.24,402.72,2024-05-07,274.39
16852,5170,2024-05-18,T-Shirt,Clothing,2,289.34,578.68,,
12878,6612,2024-05-18,Blender,Home & Kitchen,3,221.13,663.39,2024-05-01,238.67
19276,3999,2024-05-18,Lego,Toys,4,468.67,1874.68,2023-09-28,907.8
19603,3107,2024-05-18,Fiction,Books,3,147.59,442.77,2023-04-04,835.65
12214,2595,2024-05-18,Jacket,Clothing,5,174.07,870.35,,
15285,6600,2024-05-18,Laptop,Electronics,1,35.0,35.0,2024-02-16,295.92
15814,3912,2024-05-18,Microwave,Home & Kitchen,3,227.49,682.47,,
12857,2664,2024-05-19,Action Figure,Toys,1,226.03,226.03,2023-12-22,698.28
15945,6078,2024-05-19,Lego,Toys,2,288.95,577.9,,
14848,6192,2024-05-19,Smartphone,Electronics,5,251.03,1255.15,,
13948,2012,2024-05-19,Sneakers,Clothing,5,125.79,628.95,,
11513,4598,2024-05-19,Doll,Toys,3,211.19,633.57,2023-10-20,771.48
10225,5031,2024-05-19,Jacket,Clothing,4,54.65,218.6,,
15987,3187,2024-05-19,Lego,Toys,2,80.56,161.12,2023-12-23,398.11
12098,6418,2024-05-19,Jacket,Clothing,1,242.48,242.48,,
17748,6988,2024-05-19,Board Game,Toys,4,236.91,947.64,2024-02-28,822.09
17043,5144,2024-05-19,T-Shirt,Clothing,2,401.92,803.84,,
12158,4350,2024-05-19,Perfume,Beauty,3,133.52,400.56,2024-03-04,145.51
11821,5177,2024-05-20,Fiction,Books,2,112.32,224.64,2023-08-10,412.26
13646,5649,2024-05-20,Non-Fiction,Books,2,16.94,33.88,,
18575,6958,2024-05-20,Skincare Set,Beauty,5,52.05,260.25,2023-08-31,763.15
19350,6201,2024-05-20,Fiction,Books,1,440.19,440.19,2023-12-12,448.82
14462,6218,2024-05-20,Perfume,Beauty,5,486.17,2430.85,,
19960,6037,2024-05-20,Lego,Toys,5,181.35,906.75,,
15594,6111,2024-05-20,Vacuum Cleaner,Home & Kitchen,5,239.41,1197.05,,
19711,3778,2024-05-20,Jeans,Clothing,1,462.99,462.99,2023-05-30,11.71
11558,5469,2024-05-20,Foundation,Beauty,2,458.14,916.28,,
11287,4566,2024-05-20,Doll,Toys,4,258.55,1034.2,2024-04-23,63.59
11062,6067,2024-05-20,Jeans,Clothing,5,318.24,1591.2,2023-12-08,856.07
16323,4145,2024-05-20,Lipstick,Beauty,2,266.66,533.32,,
10210,3682,2024-05-21,Lego,Toys,3,457.73,1373.19,2023-05-30,234.5
18293,2780,2024-05-21,Biography,Books,5,381.45,1907.25,,
12763,2359,2024-05-21,Foundation,Beauty,5,44.83,224.15,2023-12-28,618.04
11752,6875,2024-05-21,Lego,Toys,5,267.7,1338.5,2024-05-04,323.13
15640,5585,2024-05-21,Vacuum Cleaner,Home & Kitchen,1,400.57,400.57,,
18273,2343,2024-05-21,T-Shirt,Clothing,2,277.91,555.82,2024-01-09,100.4
13184,6183,2024-05-21,Fiction,Books,1,146.15,146.15,2023-09-28,49.61
16736,3598,2024-05-21,Biography,Books,5,309.0,1545.0,2023-08-31,110.83
11919,2489,2024-05-21,Board Game,Toys,5,15.93,79.65,,
18144,3222,2024-05-22,Non-Fiction,Books,4,471.86,1887.44,2023-09-28,203.31
10411,2982,2024-05-22,Tablet,Electronics,2,341.63,683.26,,
19229,6720,2024-05-22,Fiction,Books,4,223.41,893.64,,
15236,4590,2024-05-22,Sneakers,Clothing,5,329.66,1648.3,,
13571,2126,2024-05-22,Sneakers,Clothing,5,229.24,1146.2,2024-02-29,20.56
10761,3180,2024-05-22,Comics,Books,2,388.73,777.46,,
18282,3056,2024-05-22,Sneakers,Clothing,3,43.21,129.63,,
14853,6736,2024-05-22,Jeans,Clothing,5,413.08,2065.4,2024-04-25,994.62
15379,5085,2024-05-22,Lipstick,Beauty,2,477.09,954.18,2024-05-09,290.63
10418,4537,2024-05-22,Fiction,Books,4,248.48,993.92,2023-11-07,593.23
14407,5785,2024-05-22,Blender,Home & Kitchen,3,474.92,1424.76,,
12503,4252,2024-05-23,Vacuum Cleaner,Home & Kitchen,3,442.36,1327.08,2024-02-28,384.37
10124,3818,2024-05-23,Lipstick,Beauty,4,215.12,860.48,2024-05-15,404.85
19676,3925,2024-05-23,Biography,Books,3,72.04,216.12,2024-05-13,144.87
19813,4464,2024-05-23,Headphones,Electronics,2,43.51,87.02,2024-02-05,470.22
13591,2861,2024-05-23,Headphones,Electronics,1,232.9,232.9,2023-12-07,389.77
11236,2545,2024-05-23,Sneakers,Clothing,1,289.68,289.68,,
18369,6615,2024-05-23,Blender,Home & Kitchen,3,206.06,618.18,,
11211,2838,2024-05-23,Jeans,Clothing,4,137.71,550.84,,
18225,2385,2024-05-23,Tablet,Electronics,5,470.49,2352.45,,
14873,3493,2024-05-23,Comics,Books,2,294.17,588.34,2023-09-06,136.22
11017,6118,2024-05-23,Blender,Home & Kitchen,3,420.14,1260.42,2024-03-02,797.62
17762,2505,2024-05-23,Perfume,Beauty,2,423.7,847.4,2023-10-17,30.14
19830,6908,2024-05-23,Non-Fiction,Books,3,315.49,946.47,2024-03-14,251.02
11178,6219,2024-05-23,Lego,Toys,2,278.32,556.64,2024-05-05,38.57
15606,4657,2024-05-23,Sneakers,Clothing,5,124.95,624.75,,
15322,6294,2024-05-24,Jeans,Clothing,2,338.36,676.72,2024-01-20,593.15
19777,3596,2024-05-24,Jeans,Clothing,4,264.03,1056.12,,
19346,2846,2024-05-24,Action Figure,Toys,2,55.14,110.28,2023-04-02,680.84
10295,2747,2024-05-24,Microwave,Home & Kitchen,5,112.5,562.5,2023-04-27,603.02
10526,5377,2024-05-24,Lego,Toys,5,441.27,2206.35,2023-10-28,128.08
14388,2532,2024-05-24,Doll,Toys,5,473.35,2366.75,,
18779,3723,2024-05-24,Comics,Books,2,197.19,394.38,,
10569,5681,2024-05-24,Doll,Toys,3,170.28,510.84,,
17801,2652,2024-05-24,Foundation,Beauty,1,118.73,118.73,2024-02-27,291.26
15126,2276,2024-05-24,Board Game,Toys,3,254.08,762.24,2023-05-27,35.55
17564,3605,2024-05-24,Fiction,Books,4,328.63,1314.52,,
19717,5247,2024-05-24,Biography,Books,4,161.44,645.76,2023-08-27,887.7
13980,3059,2024-05-24,Action Figure,Toys,4,352.12,1408.48,2023-10-28,653.86
13785,4303,2024-05-24,T-Shirt,Clothing,1,142.12,142.12,,
15184,2733,2024-05-24,Foundation,Beauty,3,314.57,943.71,,
15202,2570,2024-05-24,Doll,Toys,1,89.8,89.8,2023-06-06,524.89
16549,5142,2024-05-24,Jeans,Clothing,3,40.12,120.36,2023-05-20,852.97
19504,3067,2024-05-25,Board Game,Toys,3,413.14,1239.42,,
11331,6116,2024-05-25,Comics,Books,4,33.62,134.48,,
16567,4446,2024-05-25,Microwave,Home & Kitchen,2,433.09,866.18,2024-02-23,775.57
12109,5252,2024-05-25,T-Shirt,Clothing,3,222.29,666.87,2023-05-21,427.56
12687,5261,2024-05-25,Fiction,Books,4,103.87,415.48,2023-10-17,979.66
19497,6242,2024-05-25,Foundation,Beauty,4,313.92,1255.68,2023-04-20,168.34
15959,4759,2024-05-25,Lipstick,Beauty,2,33.32,66.64,,
17767,6924,2024-05-25,Lipstick,Beauty,2,368.58,737.16,,
19521,5963,2024-05-25,Biography,Books,1,38.5,38.5,2024-03-16,553.0
13554,5533,2024-05-25,Jeans,Clothing,5,139.57,697.85,,
17658,4566,2024-05-25,Tablet,Electronics,1,101.2,101.2,2024-04-23,63.59
13955,4249,2024-05-25,Skincare Set,Beauty,3,169.9,509.7,,
11787,5755,2024-05-25,Lipstick,Beauty,4,353.65,1414.6,,
17224,5018,2024-05-25,Tablet,Electronics,1,305.91,305.91,,
16637,3309,2024-05-25,Blender,Home & Kitchen,4,268.1,1072.4,2023-08-03,128.96
12333,6467,2024-05-25,Vacuum Cleaner,Home & Kitchen,5,61.18,305.9,,
18292,3019,2024-05-25,Action Figure,Toys,5,464.11,2320.55,,
